tournament_id,event,course,location,dates,position,player,affiliation,to_par,today,r1,r2,r3,r4,total,round_sum,total_delta,source_file
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",33,Brayden Stiehl,Cochrane-Fountain City,+35,+17,90,89,,,179,179,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",34,Issac Sabel,St. Mary's Springs,+36,+22,86,94,,,180,180,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",T35,Colin Fischer,Bonduel,+37,+20,89,92,,,181,181,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",T35,Evan Lord,Prentice,+37,+22,87,94,,,181,181,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",T37,Blake Kraft,Marathon,+38,+18,92,90,,,182,182,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",T37,Jaxson Bogacz,Bonduel,+38,+21,89,93,,,182,182,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",39,Parker Kujak,Cochrane-Fountain City,+39,+17,94,89,,,183,183,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",40,Chevy Cook,Marathon,+40,+18,94,90,,,184,184,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",41,Khalil Rebek,St. Mary's Springs,+41,+20,93,92,,,185,185,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",T42,J. Isaacson/ H Isaac…,Prentice,+42,+20,94,92,,,186,186,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",T42,Dane Moore,Mishicot,+42,+25,89,97,,,186,186,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",44,Evan Leverance,Cochrane-Fountain City,+50,+22,100,94,,,194,194,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",45,Myles Handrick,Marathon,+51,+30,93,102,,,195,195,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",46,Marshal Smith,Wabeno/Laona,+52,+27,97,99,,,196,196,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",47,Reid Kuchinski,Sheboygan Lutheran,+54,+24,102,96,,,198,198,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",48,Griffin Uelmen,Bonduel,+56,+26,102,98,,,200,200,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",49,Joe Vanic,Sheboygan Lutheran,+59,+32,99,104,,,203,203,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",50,C. Westphal/ S Rober…,Bonduel,+65,+32,105,104,,,209,209,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",51,Cory Wussow,Bonduel,+67,+34,105,106,,,211,211,0,raw/junior_event_pages/player_29422.html
29422,2025 WIAA Boys Championship,University Ridge Golf Course - WIAA Boy's Championship D3 - Par 72 - 6521 Yards,"Verona, WI US","Jun 8-10, 2025",52,Braxton Jourdan,Marathon,+92,+40,124,112,,,236,236,0,raw/junior_event_pages/player_29422.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T1,Tomas Restrepo,Colombia,-19,-7,66,66,69,64,265,265,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T1,Taisei Nagasaki,Japan,-19,-5,67,65,67,66,265,265,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",3,Brooks Simmons,United States,-17,-5,67,66,68,66,267,267,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",4,Tom De Herrypon,France,-14,-2,66,67,68,69,270,270,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",5,Lorenzo Rodriguez,United States,-12,-6,73,68,66,65,272,272,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T6,Minsu Kim,Korea,-11,-5,68,69,70,66,273,273,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T6,Koshin Nagasaki,Japan,-11,-1,68,69,66,70,273,273,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",8,Jager Pain,Canada,-10,-3,67,68,71,68,274,274,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",9,Mao Matsuyama,Japan,-9,-2,68,68,70,69,275,275,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T10,Robby Turnbull,New Zealand,-8,-2,72,66,69,69,276,276,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T10,Jack Swift,England,-8,-2,70,68,69,69,276,276,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",12,Lim Taeyoung,Korea,-7,-1,67,70,70,70,277,277,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T13,Joshua Hong,Mexico,-6,E,72,66,69,71,278,278,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T13,Arthur Carlier,France,-6,+1,66,71,69,72,278,278,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",15,JL Dewan De Bruin,South Africa,-5,-3,71,71,69,68,279,279,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",16,Alexandre El Khomri,Morocco,-4,E,69,69,71,71,280,280,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T17,Lucca Mateo,Mexico,-2,-5,72,75,69,66,282,282,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T17,Charlie Gillespie,Canada,-2,-1,69,70,73,70,282,282,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T19,Cooper Moore,New Zealand,E,+2,73,66,72,73,284,284,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T19,Harry Cox,England,E,+4,66,72,71,75,284,284,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T21,Ricky Kang,New Zealand,+1,-1,74,71,70,70,285,285,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T21,Sam Marshall,England,+1,+1,73,69,71,72,285,285,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T23,Santiago Russi,Colombia,+3,E,75,72,69,71,287,287,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T23,Aaron Van Hauwe,France,+3,+1,70,72,73,72,287,287,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",25,Jaehyun Park,Korea,+4,+1,70,70,76,72,288,288,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T26,Gabriel Derbez,Mexico,+5,-3,75,73,73,68,289,289,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T26,Roelof Craig,South Africa,+5,+3,74,72,69,74,289,289,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T28,Reese Roberts,United States,+6,-1,72,79,69,70,290,290,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T28,Juan Vial,Chile,+6,+3,73,71,72,74,290,290,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T28,Austin Krahn,Canada,+6,+3,68,71,77,74,290,290,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T31,Javier Santolaya,Chile,+8,+3,74,71,73,74,292,292,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T31,Johndre Ludick,South Africa,+8,+3,72,73,73,74,292,292,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T31,Martin Sandoval,Chile,+8,+3,70,74,74,74,292,292,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",34,Mohamed Baouhamou,Morocco,+16,+4,77,74,74,75,300,300,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",35,Amine El Omari,Morocco,+20,+3,74,78,78,74,304,304,0,raw/junior_event_pages/player_29433.html
29433,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Boys 2025 - Par 71 - 6843 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",36,Samuel Gonzalez,Colombia,+23,+3,81,75,77,74,307,307,0,raw/junior_event_pages/player_29433.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",1,Mamika Shinchi,Japan,-13,-1,64,69,71,71,275,275,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",2,K. Kaopattanaskul…,Thailand,-11,-2,67,73,67,70,277,277,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",3,Shauna Liu,Canada,-9,-1,67,72,69,71,279,279,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",4,Anna Iwanaga,Japan,-8,E,70,69,69,72,280,280,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",5,Scarlett Schremmer,United States,-7,-4,73,72,68,68,281,281,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T6,Nikki Oh,United States,-6,-3,74,70,69,69,282,282,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T6,Prim Prachnakorn,Thailand,-6,-1,72,70,69,71,282,282,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",8,Michelle Xing,Canada,-5,E,75,68,68,72,283,283,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",9,Pimpisa Rubrong,Thailand,-4,-1,75,66,72,71,284,284,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T10,Aira Nagasawa,Japan,-3,+1,70,73,69,73,285,285,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T10,M. Isabella Errichet…,Colombia,-3,+3,71,71,68,75,285,285,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T12,Charlotte Naughton,England,-2,-1,73,70,72,71,286,286,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T12,Gianna Clemente,United States,-2,+1,73,70,70,73,286,286,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",T12,Lauren Crump,England,-2,+1,71,71,71,73,286,286,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",15,Emma Zheng,New Zealand,-1,-1,69,70,77,71,287,287,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",16,Teresa Wang,New Zealand,E,-2,74,70,74,70,288,288,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",17,Eileen Park,Canada,+1,+1,74,72,70,73,289,289,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",18,Matilde Santilli,England,+4,+5,72,74,69,77,292,292,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",19,Giorgia Scortichini,Italy,+5,-2,75,74,74,70,293,293,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",20,Giulietta Bertero,Italy,+8,+3,78,72,71,75,296,296,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",21,Luana Valero,Colombia,+9,+1,73,74,77,73,297,297,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",22,Daniela Paez,Colombia,+10,E,81,73,72,72,298,298,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",23,Chloe So,New Zealand,+12,+2,74,79,73,74,300,300,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",24,Ginevra Coppa,Italy,+13,+1,75,77,76,73,301,301,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",25,Sawssane Melhli,Morocco,+28,+10,78,77,79,82,316,316,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",26,Sophia Yasmin Zbiri,Morocco,+35,+7,85,83,76,79,323,323,0,raw/junior_event_pages/player_29434.html
29434,2025 Toyota Junior Golf World Cup,Chukyo Golf Club Ishino Course - Girls 2025 - Par 72 - 6130 Yards,"Toyota-shi, JP JP","Jun 24-27, 2025",27,Noha Ghadi,Morocco,+48,+13,84,86,81,85,336,336,0,raw/junior_event_pages/player_29434.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",1,Grant DeLorenzo,"Houston, TX",-2,-3,73,68,67,,208,208,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",2,Casen Justice,"Selmer, TN",E,-1,72,69,69,,210,210,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T3,Liam Maclauchlan,"Moseley, VA",+1,-1,71,71,69,,211,211,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T3,Jager Pain,"Ontario, CA",+1,E,72,69,70,,211,211,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T3,Luke Gossett,"Sorrento, FL",+1,+1,73,67,71,,211,211,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T3,Luc Kelty,"Louisville, KY",+1,+1,71,69,71,,211,211,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T7,Chase Birdwell,"Blaine, MN",+2,-3,72,73,67,,212,212,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T7,Barron Mundy,"Mississauga, Ontario, CA",+2,-1,72,71,69,,212,212,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T7,Austin Krahn,"Christina Lake, British Columb, CA",+2,+3,72,67,73,,212,212,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",10,Spencer Shropshire,"Ramara, Ontario, CA",+3,+3,72,68,73,,213,213,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T11,Rawlin Sutter,"Cullman, AL",+5,-1,73,73,69,,215,215,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T11,Chase Jerome,"Ottawa, Ontario, CA",+5,E,72,73,70,,215,215,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T13,Miles Kuhl,"Boulder, CO",+6,E,74,72,70,,216,216,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T13,Zachary Johnson,"Maple Grove, MN",+6,+1,73,72,71,,216,216,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T13,Maxwell Vandermolen,"Richland, MI",+6,+2,74,70,72,,216,216,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T16,Cooper Franklin,"Ponte Vedra Beach, FL",+7,-7,75,79,63,,217,217,0,raw/junior_event_pages/player_29467.html
